age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,age_cat,sex_cat,income,age_cat_private,sex_cat_private
Senior, Private,199352, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,80, United-States,1,1,1,1,1
Junior, Private,239663, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,15, United-States,0,1,0,0,1
Junior, Private,653574, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, El-Salvador,0,1,0,0,1
Senior, Private,346594, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States,1,0,0,1,0
Senior, Self-emp-not-inc,195607, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States,1,0,0,1,0
Senior, Local-gov,268252, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,62, United-States,1,0,0,1,0
Junior, Private,201901, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,10, United-States,0,0,0,0,0
Senior, Private,174491, HS-grad,9, Widowed, Other-service, Unmarried, Black, Female,0,0,30, United-States,1,0,0,1,0
Senior, Private,195617, Some-college,10, Separated, Exec-managerial, Unmarried, White, Female,0,0,20, United-States,1,0,0,1,0
Senior, Local-gov,167159, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States,1,1,1,1,1
Senior, Federal-gov,233851, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,1,0,1,1,0
Senior, Private,228238, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1,1,1,1,1
Senior, Self-emp-not-inc,185039, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,9386,0,12, United-States,1,1,1,1,1
Senior, Private,395022, Assoc-voc,11, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,1,0,0,1,0
Junior, Private,165622, Masters,14, Never-married, Sales, Not-in-family, White, Male,0,0,55, United-States,0,1,0,0,1
Junior, Private,245524, 12th,8, Never-married, Other-service, Not-in-family, White, Male,0,0,35, United-States,0,1,0,0,1
Senior, Private,226396, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,30, United-States,1,0,0,1,0
Junior, Private,38620, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States,0,1,0,0,1
Senior, Local-gov,123075, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States,1,1,1,1,1
Senior, Private,321943, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1,1,1,1,1
Junior, Private,209230, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,6, United-States,0,0,0,0,0
Senior, Private,196456, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,1,0,0,1,0
Senior, Private,167864, Assoc-voc,11, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,1,0,0,1,0
Senior, Private,77253, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,17, United-States,1,1,0,1,1
Senior, Private,216413, Bachelors,13, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States,1,0,0,1,0
Senior, Private,48458, HS-grad,9, Never-married, Sales, Own-child, Black, Female,0,1669,45, United-States,1,0,0,1,0
Senior, Local-gov,105266, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,1,1,0,1,1
Senior, Private,198801, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,1,1,0,1,1
Senior, Private,126402, HS-grad,9, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,60, United-States,1,0,0,1,0
Senior, Private,210736, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1,1,1,1,1
Senior, Private,158333, 5th-6th,3, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, Columbia,1,1,0,1,1
Senior, Private,129573, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,65, United-States,1,1,0,1,1
Senior, Self-emp-not-inc,237532, HS-grad,9, Married-civ-spouse, Sales, Wife, Black, Female,0,0,54, Dominican-Republic,1,0,1,1,0
Senior, Self-emp-inc,206253, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,1,0,0,1,0
Junior, Private,337046, 10th,6, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States,0,1,0,0,1
Senior, Federal-gov,33487, Some-college,10, Divorced, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,20, United-States,1,0,0,1,0
Junior, Private,131230, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,10, United-States,0,1,0,0,1
Senior, Private,385847, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1,1,0,1,1
Junior, Private,138293, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, United-States,0,1,0,0,1
Junior, Private,221480, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0,0,0,0,0
Senior, Private,111961, HS-grad,9, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,30, United-States,1,0,0,1,0
Senior, Private,375606, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,1,1,1,1,1
Senior, Private,311524, HS-grad,9, Never-married, Craft-repair, Own-child, Black, Male,0,0,38, United-States,1,1,0,1,1
Senior, Private,87285, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,24, United-States,1,0,0,1,0
Senior, Private,187821, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, United-States,1,1,0,1,1
Junior, Private,103632, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0,0,0,0,0
Senior, Private,107165, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,18, United-States,1,1,0,1,1
Junior, Private,315877, HS-grad,9, Never-married, Other-service, Unmarried, White, Male,0,2001,40, United-States,0,1,0,0,1
Senior, Private,257042, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1,1,0,1,1
Senior, Private,176648, HS-grad,9, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,42, United-States,1,1,0,1,1
Senior, Self-emp-not-inc,222311, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,7688,0,55, United-States,1,1,1,1,1
Junior, Private,321205, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,4101,0,35, United-States,0,1,0,0,1
Senior, Local-gov,83286, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,1,0,1,1,0
Senior, Self-emp-not-inc,323020, Some-college,10, Married-civ-spouse, Other-service, Wife, White, Female,0,0,30, United-States,1,0,0,1,0
Senior, Self-emp-not-inc,181466, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States,1,1,0,1,1
Senior, Self-emp-inc,260938, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,1,1,1,1,1
Senior, Local-gov,37848, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0,0,25, United-States,1,0,0,1,0
Senior, Private,213226, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States,1,1,0,1,1
Senior, Self-emp-not-inc,24961, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,80, United-States,1,1,0,1,1
Senior, Private,158294, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States,1,1,1,1,1
Senior, Private,237993, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,1,1,1,1,1
Senior, Private,321760, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,17, United-States,1,0,0,1,0
Senior, Private,68469, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1,1,0,1,1
Junior, Private,186221, 11th,7, Divorced, Sales, Unmarried, White, Female,0,0,35, United-States,0,0,0,0,0
Senior, Private,340917, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,1,1,0,1,1
Senior, Private,190784, Some-college,10, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States,1,1,0,1,1
Senior, Private,143189, 5th-6th,3, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Dominican-Republic,1,0,0,1,0
Junior, Private,138917, 11th,7, Never-married, Sales, Own-child, Black, Female,0,0,10, United-States,0,0,0,0,0
Senior, Private,154087, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1,1,0,1,1
Senior, Local-gov,192349, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,4650,0,40, United-States,1,0,0,1,0
Senior, Private,177720, Assoc-acdm,12, Divorced, Prof-specialty, Unmarried, White, Female,0,0,45, United-States,1,0,0,1,0
Senior, Private,168211, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1485,40, United-States,1,1,1,1,1
Senior, State-gov,355756, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,1,1,0,1,1
Senior, Private,103021, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1,1,0,1,1
Senior, Local-gov,136787, HS-grad,9, Divorced, Transport-moving, Other-relative, White, Male,0,0,40, United-States,1,1,0,1,1
Junior, Private,84648, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,25, United-States,0,0,0,0,0
Senior, Private,331395, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1,1,0,1,1
Senior, Private,52386, Some-college,10, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,35, United-States,1,1,0,1,1
Junior, Private,116375, 9th,5, Never-married, Sales, Own-child, White, Female,0,0,40, United-States,0,0,0,0,0
Senior, Local-gov,187749, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,20, Philippines,1,1,0,1,1
Senior, Private,133503, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,1977,45, United-States,1,1,1,1,1
Junior, Local-gov,254127, Bachelors,13, Never-married, Prof-specialty, Other-relative, White, Female,0,0,50, United-States,0,0,0,1,0
Senior, Private,183081, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,1,1,0,1,1
Senior, Private,206699, HS-grad,9, Divorced, Tech-support, Own-child, White, Male,0,0,45, United-States,1,1,0,1,1
Senior, Private,98791, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1,1,1,1,1
Senior, Local-gov,96554, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,1,0,0,1,0
Senior, Private,229525, 9th,5, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States,1,1,0,1,1
Senior, Private,232145, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,1,1,0,1,1
Senior, Private,212888, Bachelors,13, Divorced, Exec-managerial, Unmarried, White, Female,0,0,45, United-States,1,0,0,1,0
Senior, Private,259585, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,24, United-States,1,1,0,1,1
Senior, Self-emp-not-inc,298444, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1,1,0,1,1
Senior, Private,229729, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,1,1,0,1,1
Senior, Private,167967, Masters,14, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,46, United-States,1,1,0,1,1
Senior, Private,278322, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1,1,1,1,1
Senior, Self-emp-inc,157403, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,1,1,0,1,1
Junior, Private,143331, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,20, United-States,0,1,0,0,1
Junior, Private,230292, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,1,0,0,1
Senior, Private,219141, 11th,7, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,7688,0,40, United-States,1,1,1,1,1
Senior, Private,203836, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,1,1,1,1,0
Junior, Private,254933, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0,1,0,0,1
Senior, Private,326862, Some-college,10, Divorced, Craft-repair, Own-child, Black, Male,0,0,40, United-States,1,1,0,1,1
Senior, Private,188914, HS-grad,9, Widowed, Machine-op-inspct, Other-relative, Black, Female,0,0,40, Haiti,1,0,0,1,0
Senior, Private,126668, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,5178,0,50, United-States,1,1,1,1,1
Senior, Private,101825, HS-grad,9, Widowed, Sales, Unmarried, White, Female,0,0,45, United-States,1,0,0,1,0
Junior, Private,334633, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0,0,0,0,0
Senior, Private,117567, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,1,1,0,1,1
Senior, Private,216864, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,3770,45, United-States,1,0,0,1,0
Senior, Private,162034, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,1,1,1,1,1
Senior, Private,175759, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,1,1,1,1,1
Junior, Private,126974, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,0,1,0,0,1
Junior, Private,69770, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States,0,1,0,0,1
Senior, Private,317360, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,0,0,50, United-States,1,0,0,1,0
Senior, State-gov,358893, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,2339,40, United-States,1,0,0,1,0
Junior, Private,122489, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Female,0,1726,60, United-States,0,0,0,0,0
Senior, Private,220187, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States,1,1,1,1,1
Senior, Private,206878, HS-grad,9, Never-married, Sales, Other-relative, White, Female,0,0,15, United-States,1,0,0,1,0
Junior, Private,156822, 10th,6, Never-married, Sales, Not-in-family, White, Female,0,1762,25, United-States,0,0,0,0,0
Senior, Private,171424, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1,1,1,1,1
Senior, Private,37402, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,25, United-States,1,0,0,1,0
Senior, Federal-gov,293550, Some-college,10, Married-civ-spouse, Tech-support, Wife, White, Female,4064,0,40, United-States,1,0,0,1,0
Senior, Private,159580, 12th,8, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, United-States,1,0,0,1,0
Senior, Private,247547, HS-grad,9, Separated, Prof-specialty, Other-relative, Black, Female,0,0,40, United-States,1,0,0,1,0
Junior, Private,90935, Assoc-voc,11, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States,0,1,0,0,1
Senior, Private,183511, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,1,1,0,1,1
Senior, Self-emp-not-inc,102359, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, United-States,1,1,0,1,1
Senior, Local-gov,206125, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States,1,1,0,1,1
Senior, Private,110643, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,55, United-States,1,1,1,1,1
Senior, Private,224426, Masters,14, Never-married, Exec-managerial, Own-child, White, Male,0,0,38, United-States,1,1,0,1,1
Senior, Self-emp-not-inc,197365, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States,1,1,0,1,1
Senior, Private,127918, Some-college,10, Never-married, Transport-moving, Unmarried, White, Female,0,0,20, Puerto-Rico,1,0,0,1,0
Senior, Private,310773, Some-college,10, Separated, Sales, Unmarried, White, Female,0,0,40, Mexico,1,0,0,1,0
Senior, Private,135470, 5th-6th,3, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico,1,1,0,1,1
Junior, Private,481175, Some-college,10, Never-married, Exec-managerial, Own-child, Other, Male,0,0,24, Peru,0,1,0,0,1
Senior, Private,115085, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States,1,1,0,1,1
Senior, Self-emp-inc,142494, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1,1,0,1,1
Senior, State-gov,456110, 11th,7, Divorced, Transport-moving, Unmarried, White, Female,0,0,52, United-States,1,0,0,1,0
Senior, Local-gov,163229, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,56, United-States,1,1,0,1,1
Senior, Private,272656, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,55, United-States,1,1,1,1,1
Senior, Federal-gov,290290, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States,1,1,0,1,1
Senior, Private,273308, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,48, Mexico,1,0,0,1,0
Senior, State-gov,156877, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,15024,0,35, United-States,1,1,1,1,1
Senior, State-gov,131588, Some-college,10, Never-married, Tech-support, Unmarried, Black, Female,0,0,20, United-States,1,0,0,1,0
Senior, Private,133403, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States,1,1,0,1,1
Senior, Federal-gov,287008, Masters,14, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,35, United-States,1,1,1,1,1
